university_slug,programme_official_title,level,discipline,duration,campus,delivery_mode,intl_status,intl_evidence_url,official_source_url,other_sources,already_on_site,existing_offering_slug,canonical_course_match,notes
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Microbiology,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,msc-biological-sciences,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Paediatrics,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-paediatrics,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Pathology,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-pathology,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Pharmacology,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-pharmacology,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Physiology,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-physiology,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Psychiatry,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-psychiatry,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Radio Diagnosis,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-radio-diagnosis,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Doctor of Medicine (MD) in Tuberculosis & Respiratory Diseases / Pulmonary Medicine,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:doctor-of-medicine-md-in-tuberculosis-respiratory-diseases-p,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,M.Ch. in Neurosurgery,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:m-ch-in-neurosurgery,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,M.Ch. in Urology,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:m-ch-in-urology,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,"Master of Surgery (MS) in Ear, Nose and Throat (ENT)",PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:master-of-surgery-ms-in-ear-nose-and-throat-ent,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Master of Surgery (MS) in General Surgery,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:master-of-surgery-ms-in-general-surgery,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Master of Surgery (MS) in Obstetrics & Gynaecology (ObGyn),PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:master-of-surgery-ms-in-obstetrics-gynaecology-obgyn,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Master of Surgery (MS) in Ophthalmology,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:master-of-surgery-ms-in-ophthalmology,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Master of Surgery (MS) in Orthopedics,PG,Kalinga Institute of Medical Sciences (KIMS),3 Years,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,GAP:master-of-surgery-ms-in-orthopedics,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
kiit-deemed-to-be-university,Bachelor of Medicine & Bachelor of Surgery (MBBS),UG,Kalinga Institute of Medical Sciences (KIMS),4.5 Years + 1 Year Internship,Bhubaneswar,on_campus,open_to_international,https://kiit.ac.in/international-admission/,https://kims.kiit.ac.in/courses/,,no,,mbbs,"Sourced from KIIT official programmes-catalogue API (wp-json/kiit-programmes/v1/catalogue, synced from KIIT Programmes Master Google Sheet per KIITEE Prospectus 2026-27). Medical/dental/nursing programme: international admission subject to NMC/DCI/INC foreign-national quota and NEET/DGHS process."
